name,gender,origin
Kızhanım,f,tr
Kızık,m,tr
Kızıl,m,tr
Kızılaslan,m,tr
Kızılateş,m,tr
Kızılbars,m,tr
Kızılboğa,m,tr
Kızılbörü,m,tr
Kızıldemir,m,tr
Kızılelma,m,tr
Kızılkurt,m,tr
Kızılpars,m,tr
Kızıltuğ,m,tr
Kızıltunç,m,tr
Kızılyalım,m,tr
Kızımay,f,tr
Kızkına,f,tr
Koç,m,tr
Koca,m,tr
Kocaalp,m,tr
Kocabaş,m,tr
Kocabey,m,tr
Kocademir,m,tr
Kocagöz,m,tr
Koçak,m,tr
Koçakalp,m,tr
Koçakaslan,m,tr
Koçaker,m,tr
Kocaman,m,tr
Koçaş,m,tr
Kocataş,m,tr
Kocatay,m,tr
Kocatürk,m,tr
Kocaün,m,tr
Koçay,m,tr
Koçboğa,m,tr
Koçbörü,m,tr
Koçer,m,tr
Köçeri,m,tr
Koçhan,m,tr
Koçkan,m,tr
Koçkar,m,tr
Koçsoy,m,tr
Koçtuğ,m,tr
Koçtürk,m,tr
Koçu,m,tr
Koçubey,m,tr
Koçyiğit,m,tr
Kök,m,tr
Kökel,m,tr
Köken,m,tr
Köker,m,tr
Köklem,m,tr
Köklü,m,tr
Köksal,m,n/a
Köksan,m,tr
Kökşin,m,tr
Köksoy,m,tr
Köksu,m,tr
Köksür,m,tr
Köktan,m,tr
Köktaş,m,tr
Köktay,m,tr
Kökten,m,tr
Köktürk,m,tr
Kolat,m,tr
Kolçak,m,tr
Koldan,m,tr
Koldaş,m,tr
Koman,m,tr
Kömen,m,tr
Komutan,m,tr
Konak,m,tr
Konan,m,tr
Konca,f,pr
Koncagül,f,pr
Konçuy,f,tr
Kongar,m,tr
Kongarata,m,tr
Kongur,m,tr
Konguralp,m,tr
Kongurtay,m,tr
Köni,m,tr
Konrat,m,tr
Konuk,m,tr
Konur,m,tr
Konuralp,m,tr
Konurata,m,tr
Konuray,m,tr
Konurbey,m,tr
Konuröz,m,tr
Kopan,m,tr
Koparal,m,tr
Kopuz,m,tr
Kor,m,tr
Kora,m,tr
Koral,m,tr
Koralp,m,tr
Koraltan,m,tr
Koramaz,m,tr
Koraslan,m,tr
Koray,m,n/a
Korçak,m,tr
Korcan,m,n/a
Korday,m,tr
Korel,m,tr
Korer,m,tr
Korgan,m,tr
Korgün,m,tr
Korhan,m,n/a
Korkan,m,tr
Körklü,m,tr
Korkmaz,m,n/a
Korkud,m,n/a
Korkut,m,n/a
Korkutalp,m,tr
Korkutata,m,tr
Korman,m,tr
Körnes,m,tr
Köroğlu,m,tr
Körpe,f,tr
Kortak,m,tr
Kortan,m,tr
Kortaş,m,tr
Kortay,m,tr
Korucu,m,tr
Korugan,m,tr
Koryak,m,tr
Koryay,m,tr
Koryiğit,m,tr
Koryürek,m,tr
Koşal,m,tr
Köse,m,tr
Köşek,m,tr
Kösem,f,tr
Kösemen,u,tr
Köşker,m,tr
Kösten,m,tr
Koşuk,m,tr
Koşukhan,m,tr
Koşuktekin,m,tr
Kotuz,m,tr
Kotuzhan,m,tr
Koyak,m,tr
Koyaş,u,tr
Koygun,m,tr
Köymen,m,tr
Koytak,m,tr
Koytan,m,tr
Koytuk,m,tr
Köz,m,tr
Kozak,m,tr
Közcan,m,tr
Közer,m,tr
Kubat,m,tr
Kubilay,m,n/a
Kübra,f,n/a
Kuday,m,pr
Kudayberdi,m,pr
Kuddus,m,ar
Kuddusi,m,ar
Kudret,m,n/a
Kudretullah,m,ar
Kudsiye,f,ar
Kuğu,f,tr
Kukus,f,tr
Kulan,f,tr
Kumral,f,tr
Kumriye,f,ar
Kumru,f,n/a
Kumsal,f,tr
Kürşad,m,n/a
Kürşat,m,n/a
Kurtuluş,f,tr
Kutal,f,tr
Kutan,f,tr
Kutay,m,tr
Kutbiye,f,ar
Kutgün,f,tr
Kutlay,f,tr
Kutlu,m,n/a
Kutluay,f,tr
Kutluk,m,tr
Kutsal,m,n/a
Kutsalan,f,tr
Kutsalar,f,tr
Kutsan,f,tr
Kutsel,f,tr
Kutseli,f,ar-tr
Kutsi,m,n/a
Kutun,f,tr
Kuyaş,m,tr
Kuzay,f,tr
Kuzey,m,n/a
Laçin,m,tr
Lahik,m,ar
Lâhut,m,ar
Lala,m,pr
Lale,f,n/a
Lâlegül,f,pr
Lâlehan,f,pr
Lâleruh,f,pr
Lâlezar,f,pr
Lâlgun,f,pr
Lâmi,m,ar
Lamia,f,n/a
Lâmih,m,ar
Lâmiha,f,ar
Lamiye,f,ar
Latif,m,n/a
Latife,f,n/a
Lâyık,m,ar
Lebib,m,n/a
Lebibe,f,ar
Lebip,m,ar
Lebriz,f,pr
Ledün,m,ar
Lema,f,ar
Leman,f,n/a
Lemi,m,n/a
Lemide,f,n/a
Lemiye,f,ar
Lerzan,f,n/a
Lerze,f,pr
Lerziş,f,pr
Letafet,f,ar
Levent,m,n/a
Levin,m,ar
Leyan,f,pr
Leyla,f,n/a
Leylagül,f,ar
Leyli,f,ar
Leylifer,f,ar
Leylüfer,f,ar-pr
Leziz,f,ar
Lezize,f,ar
Limon,f,ar
Liyakat,f,ar
Liyan,f,pr
Lokman,m,n/a
Lülü,f,ar
Lut,m,ar
Lütfi,m,ar
Lütfiye,f,n/a
Lütfü,m,n/a
Lütuf,f,ar
Lütufkar,f,ar
Maarif,m,ar
Macid,m,n/a
Macide,f,n/a
Macit,m,n/a
Madelet,f,ar
Mağfiret,f,ar
Mağrip,m,ar
Mağrur,m,ar
Mahbube,f,ar
Mahbup,m,ar
Mahçiçek,f,ar
Mahfer,f,pr
Mahfi,m,ar
Mahfuz,m,ar
Mahi,m,ar
Mahidevran,f,n/a
Mahinur,f,ar-pr
Mahir,m,ar
Mahire,f,ar
Mahizar,f,pr
Mahizer,f,pr
Mahınev,f,pr
Mahmude,f,ar
Mahmur,m,ar
Mahmure,f,ar
Mahmut,m,n/a
Mahnur,f,ar-pr
Mahpare,f,pr
Mahperi,f,pr
Mahpeyker,f,pr
Mahra,m,ar
Mahru,f,pr
Mahrur,f,ar
Mahser,m,ar
Mahsun,m,ar
Mahsure,f,ar
Mahsut,m,ar
Mahten,f,pr
Mahter,f,pr
Mahya,m,pr
Mahzun,m,n/a
Maide,f,ar
Mail,m,ar
Makal,m,ar
Makbul,m,n/a
Makbule,f,n/a
Maklube,f,ar
Maksude,f,ar
Maksum,m,ar
Maksume,f,ar
Maksur,m,ar
Maksure,f,ar
Maksut,m,ar
Makul,m,ar
Malik,m,n/a
Malike,f,ar
Malkoç,m,tr
Malkoçoğlu,m,tr
Mançer,m,tr
Manço,m,tr
Mançu,m,tr
Mançuhan,m,tr
Manga,m,tr
Mangalay,m,tr
Manolya,f,n/a
Mansur,m,ar
Mansure,f,ar
Manzur,m,ar
Maral,f,n/a
Marifet,f,ar
Martı,f,ar
Maruf,m,ar
Marufe,f,ar
Marziye,f,ar
Masal,f,pr
Maşallah,m,ar
Maşuk,m,ar
Maşuka,f,ar
Masum,m,ar
Masume,f,ar
Matlup,m,ar
Matuk,m,ar
Mavi,f,ar
Maviş,f,tr
Mavisel,f,ar
Maya,f,pr
Mazhar,m,n/a
Mazi,u,n/a
Mazlum,m,n/a
Mazlume,f,ar
Mebruk,m,ar
Mebruke,f,ar
Mebrur,m,ar
Mebrure,f,ar
Mebus,m,ar
Mebuse,f,ar
Mecdi,m,ar
Mecdut,m,ar
Mecid,m,n/a
Mecide,f,ar
Mecit,m,n/a
Mecittin,m,ar
Mecnun,m,n/a
Medar,f,ar
Medayin,m,ar
Medeni,m,ar
Medet,m,n/a
Medide,f,ar
Medih,m,ar
Mediha,f,n/a
Medine,f,ar
Medit,m,ar
Mefhar,m,ar
Mefharet,f,n/a
Mefkure,f,n/a
Meftun,m,ar
Meftune,f,ar
Mehabet,f,ar
Mehcur,m,ar
Mehcure,f,ar
Mehdi,m,ar
Mehdiye,f,ar
Mehip,m,ar
Mehir,f,pr
Mehlika,f,ar-pr
Mehmet,m,n/a
Mehmetçik,m,tr
Mehpare,f,n/a
Mehru,f,pr
Mehtap,f,n/a
Mehti,m,ar
Mehtiye,f,ar
Mehveş,f,n/a
Mekin,m,ar
Mekki,m,ar
Mekselina,m,ar
Melahat,f,n/a
Melda,f,n/a
Melek,f,n/a
Meleknaz,f,ar
Meleknur,f,ar
Melekper,f,ar
Melekru,f,ar
Melekşah,f,ar
Melen,m,tr
Melih,m,n/a
Meliha,f,n/a
Melik,m,n/a
Melike,f,ar
Melikhan,m,ar
Melikşah,m,n/a
Melin,f,n/a
Melis,f,n/a
Melisa,f,n/a
Melissa,f,n/a
Meliz,f,ar
Melodi,f,n/a
Meltem,f,n/a
Melül,u,ar
Memati,m,n/a
Memduh,m,n/a
Memduha,f,ar
Memik,m,tr
Memiş,m,tr
Memnun,m,ar
Memnune,f,ar
Memo,m,tr
Memun,m,ar
Menaf,m,ar
Menderes,m,n/a
Menekşe,f,n/a
Menevşe,f,pr
Mengi,m,tr
Mengli,f,tr
Mengü,u,tr
Mengüalp,m,tr
Mengübay,m,tr
Mengüberti,m,tr
Mengüç,m,n/a
Mengücek,m,tr
Mengüer,m,tr
Mengüş,f,pr
Mengütaş,m,tr
Mengütay,m,tr
Mengütekin,m,tr
Mennan,m,n/a
Mensup,m,ar
Mensur,m,ar
Menşure,f,ar
Menzur,m,ar
Menzure,f,ar
Meral,f,n/a
Meram,f,ar
Mercan,f,ar
Merdan,m,pr
Merdi,m,n/a
Mergen,m,pr
Mergube,f,ar
Mergup,m,ar
Meriç,m,n/a
Merih,m,n/a
Mernuş,m,ar
Mersin,m,ar
Mert,m,n/a
Mertel,m,pr
Merter,m,pr
Mertkal,m,pr
Mertkan,m,pr
Mertkol,m,pr
Mertol,m,pr
Merttürk,m,pr-tr
Merve,f,n/a
Meryem,f,n/a
Merziye,f,ar
Merzuk,m,ar
Merzuka,f,ar
Mesadet,f,ar
Meşahir,m,ar
Meşale,f,ar
Mescur,m,ar
Meserret,f,ar
Meşhur,m,ar
Mesih,m,ar
Meşkûr,m,ar
Meşkure,f,n/a
Meşru,m,ar
Mesrur,m,ar
Mesrure,f,ar
Mestan,m,n/a
Mestinaz,f,pr
Mestur,m,ar
Mesture,f,ar
Mesud,m,n/a
Mesude,f,ar
Mesure,f,ar
Mesut,m,n/a
Mete,m,n/a
Metehan,m,n/a
Methiye,f,ar
Metin,m,n/a
Metine,f,ar
Metiner,m,ar
Metinkaya,m,ar
Meva,f,ar
Mevcude,f,ar
Mevcut,m,ar
Mevdut,m,ar
Mevhibe,f,ar
Mevlâna,m,ar
Mevlide,f,ar
Mevlit,m,ar
Mevlüde,f,n/a
Mevlut,m,n/a
Mevsim,f,ar
Mevzun,m,ar
Mevzune,f,ar
Meyil,f,n/a
Meymun,m,ar
Meymune,f,ar
Meyransa,f,tr
Meyyal,f,ar
Mezide,f,ar
Mezit,m,ar
Meziyet,f,ar
Mezun,m,ar
Midhat,m,ar
Mihin,m,pr
Mihine,f,pr
Mihman,f,pr
Mihri,u,pr
Mihriban,f,n/a
Mihrican,u,tr
Mihrimah,f,pr
Mihrinaz,f,pr
Mihrinisa,f,ar-pr
Mihrinur,f,pr
Mihrişah,f,pr
Mihriye,f,pr
Mikail,m,n/a
Mimoza,f,ar
Mina,f,n/a
Mine,f,n/a
Minnet,f,ar
Mir,f,pr
Miraç,u,ar
Miran,m,pr
Miranmir,m,pr
Mirat,m,ar
Miray,f,n/a
Mircan,u,pr
Mirhan,u,pr
Mirkelam,m,n/a
Mirnur,f,pr
Mirrih,f,ar
Mirsad,m,n/a
Mirza,m,n/a
Mirzat,m,pr
Misal,f,ar
Misbah,m,ar
Misli,f,tr
Mislina,u,n/a
Mithat,m,ar
Miyase,f,n/a
Mısır,f,ar
Mısra,f,n/a
Mocan,m,pr-tr
Molu,m,tr
Moran,m,tr
Moray,u,tr
Morgül,f,pr-tr
Muadelet,f,ar
Muaffak,m,ar
Mualla,f,n/a
Muallim,m,ar
Muammer,m,n/a
Muarra,f,ar
Muattar,f,ar
Muazzam,m,ar
Muazzez,f,ar
Mubahat,f,ar
Mübarek,m,ar
Mübareke,f,ar
Mübeccel,f,n/a
Müberra,f,n/a
Mübeyyen,f,ar
Mübin,m,ar
Mübine,f,ar
Mücahit,m,n/a
Mücahittin,m,ar
Mücap,m,ar
Müceddet,f,ar
Mücella,f,n/a
Mücessem,f,ar
Mücevher,f,ar
Mucide,f,ar
Mucip,m,n/a
Mucit,m,ar
Mucize,f,ar
Müçteba,m,ar
Müderris,m,ar
Müdrik,m,ar
Müdrike,f,ar
Müeddep,f,ar
Müesser,f,n/a
Müeyyet,u,ar
Müferrih,u,ar
müfide,f,n/a
Müfit,m,n/a
Müftü,m,ar
Muğdat,m,n/a
Müge,f,n/a
Muhabbet,f,ar
Muhacir,m,ar
Muhaddere,f,ar
Muhammed,m,n/a
Muhammet,m,n/a
Muhar,m,tr
Muharrem,m,n/a
Müheyya,f,ar
Muhibbe,f,ar
Muhibbi,m,ar
Mühibe,f,ar
Muhip,m,n/a
Muhittin,m,n/a
Muhlis,m,n/a
Muhlise,f,ar
Muhsin,m,n/a
Muhsine,f,ar
Muhtar,m,n/a
Muhterem,f,n/a
Muhteşem,m,n/a
Mühürdar,m,ar
Muhyi,m,ar
Muin,m,ar
Muine,f,ar
Müjdat,m,n/a
Müjde,f,n/a
Müjgan,f,n/a
Mukaddem,m,ar
Mukadder,f,n/a
Mukaddes,f,n/a
Mükafat,f,ar
Mukbil,m,ar
Mukbile,f,ar
Mükerrem,m,n/a
Mükevven,f,ar
Mukim,m,ar
Mukime,f,ar
Mükremin,m,n/a
Mükrim,m,ar
Mükrime,f,n/a
Mükrimin,m,ar
Muktedir,m,ar
Mülâyim,m,ar
Mülâzım,m,ar
Müldür,m,tr
Mülhim,m,ar
Mülhime,f,ar
Mülket,m,ar
Mümin,m,n/a
Mümine,f,ar
Müminhan,m,ar
Mümtaz,m,n/a
Mümtaze,f,ar
Munar,m,tr
Münasip,m,ar
Münci,m,ar
Münciye,f,ar
Münevver,f,n/a
Mungan,m,tr
Münibe,f,ar
Münif,m,ar
Münife,f,ar
Münim,m,ar
Münime,f,ar
Münip,m,ar
Münir,m,n/a
Münire,f,n/a
Munis,m,n/a
Munise,f,n/a
Münteha,f,ar
Murad,m,n/a
Murat,m,n/a
Murathan,m,tr
Müren,u,tr
Müride,f,ar
Mürit,m,ar
Mürsel,m,n/a
Mürşid,m,n/a
Mürşide,f,ar
Mürşit,m,n/a
Murtaza,m,n/a
Mürüvvet,f,n/a
Mürvet,f,n/a
Musa,m,n/a
Musab,m,ar
Musaddık,m,ar
Musafat,m,ar
Musaffa,f,ar
Müşahit,m,ar
Musap,m,ar
Müsemma,f,ar
Müşerref,f,n/a
Müsevver,f,ar
Müşfik,m,n/a
Müşfika,f,ar
Mushab,m,n/a
Mushap,m,n/a
Müşir,m,ar
Müşküle,f,ar
Muslih,m,ar
Muslihe,f,ar
Muslihiddin,m,ar
Müslim,m,ar
Müslime,f,ar
Müslüm,m,n/a
Müslüme,f,ar
Mustafa,m,ar
Müştak,m,ar
Müstakim,m,ar
Müstakime,f,ar
Müşteba,m,ar
Müstecap,m,ar
Müştehir,m,ar
Müstenir,m,ar
Müstenire,f,ar
Müstesna,f,ar
Muştu,m,tr
Muştubey,m,tr
Mut,m,tr
Mutahhar,u,ar
Mutarra,f,ar
Mutasım,m,ar
Muteber,u,ar
Mutena,f,ar
Muti,m,n/a
Mutia,f,ar
Mutlu,u,tr
Mutlualp,m,tr
Mutluay,u,tr
Mutlubay,m,tr
Mutluer,m,tr
Mutluğ,m,tr
Mutlugün,m,tr
Mutluhan,m,tr
Mutluk,m,tr
Mutlukan,m,tr
Mutlukhan,m,tr
Mutlutekin,m,tr
Mutver,m,tr
Muvaffak,m,ar
Muvahhide,f,ar
Muvahhit,m,ar
Muvakkar,u,ar
Müveddet,f,ar
Müyesser,f,ar
Muzaffer,u,ar
Müzahir,m,ar
Müzdat,m,ar
Müzehher,f,ar
Müzekker,m,ar
Müzeyyen,f,n/a
Nabi,m,n/a
Nabia,f,ar
Nabiye,f,ar
Naci,m,n/a
Nacil,m,ar
Naciye,f,n/a
Nadi,m,n/a
Nadide,f,n/a
Nadim,m,ar
Nadime,f,ar
Nadir,m,n/a
Nadire,f,n/a
Nadiye,f,ar
Nafi,m,n/a
Nafia,f,ar
Nafile,f,ar
Nafiye,f,ar
Nafiz,m,n/a
Nafize,f,ar
Nagehan,f,n/a
Nagihan,f,n/a
Nağme,f,ar
Nahid,m,n/a
Nahide,f,ar
Nahire,f,ar
Nahit,m,n/a
Naibe,f,ar
Nail,m,n/a
Naile,f,ar
Naim,m,n/a
Naime,f,ar
Naip,m,ar
Naire,f,ar
Naki,m,ar
Nakiye,f,ar
Nakıp,m,ar
Nakşıdil,f,ar-pr
Nalan,f,n/a
Namal,m,pr
Namdar,m,pr
Nami,m,n/a
Namiye,f,ar
Namık,m,n/a
Namıka,f,ar
Nardan,f,pr
Nardane,f,pr
Nargül,f,pr
Narhanım,f,pr-tr
Narin,f,pr
Nariye,f,ar
Narkadın,f,ar
Nart,m,tr
Narter,m,tr
Nas,m,ar
Nasfet,f,ar
Nasibe,f,ar
Naşid,m,n/a
Naşide,f,n/a
Nasih,m,ar
Nasiha,f,ar
Nasip,u,ar
Naşire,f,ar
Naşit,m,n/a
Nasiye,f,ar
Nasıf,m,ar
Nasır,m,ar
Nasıra,f,ar
Nasreddin,m,n/a
Nasrettin,m,ar
Nasri,m,ar
Nasrullah,m,ar
Nasuh,m,ar
Nasuhi,m,ar
Natık,m,ar
Natıka,f,ar
Natuk,m,ar
Natuvan,m,pr
Nayman,m,pr
Naz,f,n/a
Nazan,f,n/a
Nazar,u,ar
Nazbike,f,ar
Nazende,f,pr
Nazenin,f,pr
Nazhanım,f,pr-tr
Nazif,m,n/a
Nazife,f,ar
Nazik,u,pr
Nazire,f,n/a
Nazıdil,f,pr
Nazım,m,n/a
Nazıma,f,ar
Nazır,m,ar
Nazlan,f,ar
Nazlı,f,n/a
Nazlıcan,f,ar
Nazlıgül,f,ar
Nazlıhan,f,ar
Nazlım,f,ar
Nazmi,m,n/a
Nazmiye,f,n/a
Nebahat,f,n/a
Nebahattin,m,ar
Nebi,m,n/a
Nebih,m,ar
Nebihe,f,ar
Nebil,m,ar
Nebile,f,ar
Nebiye,f,ar
Necabet,m,ar
Necabettin,m,ar
Necat,m,n/a
Necati,m,n/a
Neccar,m,ar
Necdet,m,n/a
Necibe,f,ar
Necile,f,ar
Necip,m,n/a
Necla,f,n/a
Necmeddin,m,ar
Necmettin,m,n/a
Necmi,m,n/a
Necmiye,f,n/a
Necve,f,ar
Nedim,m,n/a
Nedime,f,ar
Nedret,m,ar
Nefaset,f,ar
Nefer,m,ar
Nefi,m,ar
Nefis,u,ar
Nefise,f,ar
Nehar,m,ar
Nehip,m,ar
Nehir,f,n/a
Nehire,f,ar
Nehri,m,ar
Nejat,m,n/a
Nejla,f,n/a
Nemutlu,u,tr
Neptün,f,tr
Nergis,f,n/a
Nergise,f,pr
Nerim,m,pr
Neriman,f,n/a
Nermi,m,pr
Nermin,f,n/a
Neşat,u,ar
Neşe,f,n/a
Neşecan,f,ar
Neşegül,f,ar
Neşem,f,ar
Neşenur,f,ar
Neşet,m,n/a
Neşever,f,ar
Nesibe,f,n/a
Neşide,f,ar
Nesil,m,ar
Nesim,m,n/a
Nesime,f,ar
Nesimi,m,ar
Nesip,m,ar
Neşit,m,ar
Nesli,f,ar-tr
Nesligül,f,ar
Neslihan,f,n/a
Neslişah,f,n/a
Nesrin,f,n/a
Nesteren,f,pr
Neşve,f,ar
Netice,f,ar
Neva,f,n/a
Neval,f,ar
Nevale,f,ar
Nevbahar,f,pr
Nevber,f,pr
Nevcan,f,pr
Nevcivan,u,pr
Neveda,f,pr
Neveser,f,pr
Nevfel,m,ar
Nevgül,f,pr
Nevhiz,f,pr
Nevide,f,pr
Nevin,f,n/a
Nevinur,f,ar
Nevir,f,ar
Nevit,m,pr
Nevnihal,f,pr
Nevra,f,n/a
Nevres,u,pr
Nevreste,f,pr
Nevrettin,m,ar
Nevri,m,ar
Nevriye,f,ar
Nevruz,u,pr
Nevsal,m,pr
Nevsale,f,pr
Nevvare,f,ar
Nevzad,m,n/a
Nevzat,m,n/a
Neyire,f,ar
Neyran,f,ar
Neyyire,f,ar
Neyyiri,m,ar
Neyzen,m,pr
Nezafet,f,ar
Nezahat,f,n/a
Nezahattin,m,ar
Nezahet,f,ar
Nezaket,f,n/a
Nezih,m,n/a
Nezihe,f,n/a
Nezihi,m,ar
Nezir,m,ar
Nezire,f,ar
Nice,f,n/a
Nida,f,n/a
Nidai,m,ar
Nigar,f,pr
Nihad,m,n/a
Nihade,f,pr
Nihai,m,ar
Nihal,f,n/a
Nihan,f,n/a
Nihat,m,n/a
Nihayet,u,ar
Nil,f,n/a
Nilay,f,n/a
Nilberk,f,pr
Nilgün,f,n/a
Nilhan,u,pr
Nili,f,pr
Nilsu,f,pr-tr
Nilüfer,f,n/a
Nimet,f,n/a
Nimetullah,m,ar
Nira,f,n/a
Niran,f,pr
Nisa,f,ar
Nisan,f,n/a
Nişanbay,m,pr
Nişanbey,m,pr-tr
Nisani,m,ar
Nisvan,f,ar
Niyaz,u,pr
Niyazi,m,n/a
Niyet,f,ar
Nizam,m,n/a
Nizamettin,m,n/a
Nizami,m,n/a
Nizar,m,pr
Nogay,m,pr
Noyan,m,n/a
Nuh,m,n/a
Nuhbe,f,ar
Nuhcan,m,ar
Nuhkan,m,ar
Nükhet,f,n/a
Numan,m,ar
Nur,f,n/a
Nural,f,n/a
Nuralem,f,ar
Nuralp,m,ar-tr
Nuran,f,n/a
Nurani,m,ar
Nuratay,m,ar
Nuray,f,n/a
Nuraydın,m,ar
Nurbaki,m,ar
Nurbanu,f,ar-tr
Nurbay,m,ar
Nurben,f,ar
Nurbige,f,ar
Nurcan,f,n/a
Nurcihan,u,ar
Nurçin,f,ar-pr
Nurdağ,u,ar
Nurdal,u,ar
Nurdan,f,ar
Nurdanay,f,ar
Nurdane,f,ar
Nurdide,f,ar
Nurdil,f,ar
Nurdoğan,u,ar
Nurdoğdu,f,ar-tr
Nurefşan,f,n/a
Nurel,u,ar
Nurer,m,ar
Nurersin,m,ar
Nurettin,m,n/a
Nurfer,f,ar
Nurfeza,f,ar
Nurfidan,f,ar
Nurfide,f,ar
Nurgök,f,ar
Nurgül,f,n/a
Nurgün,f,ar
Nurhan,f,n/a
Nurhanım,f,ar-tr
Nurhayal,f,ar
Nurhayat,f,ar
Nurhilâl,f,ar
Nuri,m,n/a
Nurihak,m,ar
Nurinisa,f,ar
Nuriş,f,tr
Nuriye,f,n/a
Nurışık,f,ar-tr
Nurkadın,f,ar-tr
Nurkan,u,ar-tr
Nurkut,u,ar-tr
Nurlan,f,ar-tr
Nurlu,f,ar-tr
Nurmah,f,ar-tr
Nurmelek,f,ar
Nurnigâr,f,ar
Nurol,u,ar-tr
Nuröz,u,ar-tr
Nurper,f,ar-tr
Nurperi,f,ar-tr
Nursabah,f,ar
Nursaç,f,ar-tr
Nurşah,m,tr
Nursal,u,ar-tr
Nursan,u,ar-tr
Nurşat,m,n/a
Nursel,f,n/a
Nurselen,f,ar-tr
Nurseli,f,n/a
Nursema,f,ar
Nurşen,f,ar-tr
Nursenin,f,ar-tr
Nurser,f,ar-tr
Nurseren,f,ar-tr
Nursev,f,ar-tr
Nurseven,f,ar-tr
Nursevil,f,ar-tr
Nursevim,f,ar-tr
Nursevin,f,ar-tr
Nursim,f,ar-tr
Nursima,f,pr
Nursine,f,ar-tr
Nursu,f,ar-tr
Nursun,f,ar-tr
Nurtaç,u,ar
Nurtan,f,ar-tr
Nurtane,f,ar-tr
Nurtek,f,ar-tr
Nurtekin,m,ar-tr
Nurten,f,n/a
Nurtop,u,ar-tr
Nurullah,m,ar
Nurver,u,ar-tr
Nurveren,f,ar-tr
Nurzat,m,ar
Nurzen,f,ar
Nurzer,f,ar
Nuşabe,f,pr
Nuşin,f,pr
Nusred,m,n/a
Nusret,m,n/a
Nusrettin,m,ar
Nüvide,f,pr
Nüvit,u,pr
Nuyan,m,pr
Nüzhet,m,n/a
Oba,m,tr
Öbek,m,tr
Oben,m,n/a
Obuz,m,tr
Ocak,m,tr
Öcal,m,n/a
Ocan,m,pr-tr
Od,m,tr
Oder,m,tr
Odhan,m,tr
Odkan,m,tr
Odkanlı,m,tr
Odman,m,tr
Ödül,u,tr
Odyak,m,tr
Odyakar,m,tr
Odyakmaz,m,tr
Oflas,m,tr
Oflaz,u,tr
Oflazer,m,tr
Ogan,m,tr
Oganalp,m,tr
Oganer,m,tr
Ogansoy,m,tr
Oğanverdi,m,tr
Öge,u,tr
Ogeday,m,tr
Öger,m,tr
Öget,u,tr
Ögetürk,m,tr
Öğmen,m,tr
Öğrünç,m,tr
Oğul,m,tr
Oğulbalı,m,tr
Oğulbaş,m,tr
Oğulbay,m,tr
Oğulbey,m,tr
Oğulçak,m,tr
Oğulcan,m,tr
Oğultan,m,tr
Oğultekin,m,tr
Oğultürk,m,tr
Ogün,m,n/a
Öğünç,m,tr
Oğur,m,tr
Oğuralp,m,tr
Oğurata,m,tr
Oguş,u,tr
Öğüt,u,tr
Öğütal,m,tr
Oğuz,m,tr
Oğuzalp,m,tr
Oğuzata,m,tr
Oğuzbala,m,tr
Oğuzbay,m,tr
Oğuzcan,m,tr
Oğuzer,m,tr
Oğuzhan,m,tr
Oğuzkan,m,tr
Oğuzman,m,tr
Oğuztan,m,tr
Oğuztüzün,m,tr
Ök,m,tr
Okakın,m,tr
Okal,m,tr
Okan,m,n/a
Okanalp,m,tr
Okanay,m,tr
Okandan,m,tr
Okaner,m,tr
Okar,m,tr
Okat,m,tr
Okatan,m,tr
Okatar,m,tr
Okatay,m,tr
Okay,m,n/a
Okayer,m,tr
Okbaş,m,tr
Okbay,m,tr
Okboğa,m,tr
Okbudun,m,tr
Okcan,m,pr-tr
Okçun,m,tr
Okdağ,m,tr
Okdemir,m,tr
Öke,u,tr
Ökeer,m,tr
Ökelik,m,tr
Oker,m,tr
Okergin,m,tr
Okgüç,m,tr
Okgüçlü,m,tr
Okhan,m,tr
Okkan,m,tr
Ökkeş,m,ar
Öklü,m,tr
Okman,m,tr
Ökmen,m,tr
Ökmener,m,tr
Okşak,m,tr
Oksal,m,tr
Oksaldı,m,tr
Oksalmış,m,tr
Okşan,f,tr
Oksar,m,tr
Oksay,m,tr
Oksev,m,tr
Okseven,m,tr
Oksever,m,tr
Oksu,m,tr
Oktan,m,tr
Oktar,m,n/a
Oktaş,m,tr
Oktay,m,n/a
Ökte,m,tr
Öktem,m,tr
Öktemer,m,tr
Ökten,m,tr
Öktener,m,tr
Oktuğ,m,tr
Oktunç,m,tr
Oktüre,m,tr
Oktüremiş,m,tr
Oktürk,m,tr
Okumuş,m,tr
Okur,m,tr
Okuş,m,tr
Okuşlu,m,tr
Okutan,m,tr
Okuyan,m,tr
Okver,m,tr
Okverdi,m,tr
Okyalaz,m,tr
Okyan,m,tr
Okyanus,u,n/a
Okyar,m,pr-tr
Okyay,m,tr
Olca,u,tr
Olcabay,m,tr
Olcan,m,tr
Olcay,f,n/a
Olcayhan,m,pr-tr
Olcayto,m,n/a
Olcaytu,m,pr-tr
Olcaytuğ,m,pr-tr
Olcaytürk,m,tr
Ölçüm,m,tr
Olçun,m,tr
Oldaç,m,tr
Oldağ,m,tr
Ölen,m,tr
Olgaç,m,tr
Olgu,u,tr
Olgun,m,n/a
Olgunay,m,n/a
Olguner,m,tr
Olgunsoy,m,tr
Olgunsu,m,tr
Olkıvanç,m,tr
Ölmez,u,tr
Ölmezbey,m,tr
Olpak,m,tr
Olsan,m,tr
Oluk,m,tr
