	0	1	2
8158	Aygünkız	Kız	Türkçe
8159	Türkiz	Erkek-Kız	Türkçe
8160	Uygur	Erkek-Kız	Türkçe
8161	Şerefnaz	Kız	Arapça-Türkçe
8162	Ayımşa	Kız	Türkçe
8163	Taflan	Erkek-Kız	Türkçe
8164	Günnar	Kız	Arapça-Türkçe
8165	Nakiye	Kız	Arapça
8166	Mülhime	Kız	Arapça
8167	Gülinci	Kız	Farsça
8168	Simin	Kız	Farsça
8169	Sevgel	Kız	Bilinmiyor
8170	Güldoğan	Erkek-Kız	Farsça
8171	Nursan	Erkek-Kız	Arapça-Türkçe
8172	Canses	Kız	Farsça-Türkçe
8173	Gülsimin	Kız	Farsça
8174	Müstakime	Kız	Arapça
8175	Aymaral	Kız	Türkçe
8176	Özdal	Erkek-Kız	Türkçe
8177	Ayyüz	Kız	Türkçe
8178	Safire	Kız	Arapça
8179	Şefkat	Erkek-Kız	Arapça
8180	Melül	Erkek-Kız	Arapça
8181	Vecibe	Kız	Arapça
8182	Zamire	Kız	Arapça
8183	Tanzer	Erkek-Kız	Farsça-Türkçe
8184	Netice	Kız	Arapça
8185	Nurmelek	Kız	Arapça
8186	Şekime	Kız	Arapça
8187	Musaffa	Kız	Arapça
8188	Kayan	Erkek-Kız	Türkçe
8189	Aydınay	Erkek-Kız	Türkçe
8190	Sadhezar	Kız	Farsça
8191	Salınbike	Kız	Türkçe
8192	Müdrike	Kız	Arapça
8193	Seniye	Kız	Arapça
8194	Gültab	Kız	Farsça
8195	Pek	Kız	Türkçe
8196	Güldöne	Kız	Farsça-Türkçe
8197	Gültane	Kız	Farsça
8198	Günten	Kız	Farsça-Türkçe
8199	Özant	Kız	Türkçe
8200	Hoşnur	Kız	Farsça
8201	Şendoğan	Erkek-Kız	Türkçe
8202	Bingün	Kız	Türkçe
8203	Şirinşah	Kız	Farsça
8204	Şevkinaz	Kız	Arapça
8205	Yaşıyan	Kız	Türkçe
8206	Sevgili	Kız	Türkçe
8207	Özten	Kız	Türkçe
8208	Sebu	Kız	Farsça
8209	Aysılu	Kız	Türkçe
8210	Sezel	Kız	Türkçe
8211	Kutlay	Kız	Türkçe
8212	Gülsunam	Kız	Farsça
8213	Vecihe	Kız	Arapça
8214	Muhabbet	Kız	Arapça
8215	Soykan	Erkek-Kız	Türkçe
8216	Günsili	Kız	Türkçe
8217	Tangülü	Kız	Türkçe
8218	Övül	Erkek-Kız	Türkçe
8219	Günçiçeği	Kız	Türkçe
8220	Gülhuri	Kız	Farsça
8221	Tünaydın	Erkek-Kız	Türkçe
8222	İzgün	Kız	Türkçe
8223	Bilsen	Erkek-Kız	Türkçe
8224	Şarika	Kız	Arapça
8225	Zekire	Kız	Arapça
8226	Parlar	Kız	Türkçe
8227	Nebihe	Kız	Arapça
8228	Güldeğer	Kız	Farsça
8229	İlşen	Kız	Türkçe
8230	Özgüneş	Erkek-Kız	Türkçe
8231	Pekay	Kız	Türkçe
8232	Sudan	Kız	Türkçe
8233	Gülgonca	Kız	Farsça
8234	Nurdağ	Erkek-Kız	Arapça
8235	Besamet	Kız	Arapça
8236	Kızımay	Kız	Türkçe
8237	Bedirnisa	Kız	Arapça
8238	Nurinisa	Kız	Arapça
8239	Ayaltın	Erkek-Kız	Türkçe
8240	Cudiye	Kız	Arapça
8241	Şirinbegim	Kız	Farsça-Türkçe
8242	Misli	Kız	Türkçe
8243	Pürçek	Kız	Türkçe
8244	Aysuna	Kız	Türkçe
8245	Dilderen	Kız	Farsça
8246	Münime	Kız	Arapça
8247	Namiye	Kız	Arapça
8248	Semen	Kız	Farsça
8249	Özipek	Kız	Türkçe
8250	Tavus	Kız	Arapça
8251	Hayret	Erkek-Kız	Arapça
8252	Verdinaz	Kız	Arapça
8253	İşvekar	Kız	Türkçe
8254	Temre	Kız	Arapça
8255	Şahsınur	Kız	Arapça
8256	Beriye	Kız	Arapça
8257	Çinel	Erkek-Kız	Türkçe
8258	Naibe	Kız	Arapça
8259	Muteber	Erkek-Kız	Arapça
8260	Oskay	Erkek-Kız	Türkçe
8261	Burma	Kız	Türkçe
8262	Hatime	Kız	Arapça
8263	Erke	Erkek-Kız	Türkçe
8264	Birdal	Erkek-Kız	Türkçe
8265	Rakide	Kız	Arapça
8266	Gülgüzel	Kız	Farsça-Türkçe
8267	Gülhiz	Kız	Farsça
8268	Leziz	Kız	Arapça
8269	Özveri	Erkek-Kız	Türkçe
8270	Yaltıray	Erkek-Kız	Türkçe
8271	Marifet	Kız	Arapça
8272	Canseven	Erkek-Kız	Farsça
8273	Hürgül	Kız	Farsça
8274	Tarımbike	Kız	Türkçe
8275	Aybegim	Kız	Türkçe
8276	Ruhugül	Kız	Farsça
8277	Özselen	Erkek-Kız	Türkçe
8278	Gülsunar	Kız	Farsça
8279	Müşküle	Kız	Arapça
8280	Seba	Kız	Arapça
8281	Şemsifer	Kız	Arapça
8282	Aygönül	Kız	Türkçe
8283	Misal	Kız	Arapça
8284	Hazime	Kız	Arapça
8285	Akses	Erkek-Kız	Türkçe
8286	Özpınar	Erkek-Kız	Türkçe
8287	Öztuna	Erkek-Kız	Türkçe
8288	Ruhsal	Kız	Arapça-Türkçe
8289	Gülgune	Kız	Farsça
8290	Şivekâr	Kız	Farsça
8291	Perviz	Kız	Farsça
8292	Aygümüş	Kız	Türkçe
8293	Yalçuk	Erkek-Kız	Türkçe
8294	Özenay	Kız	Türkçe
8295	Günbatu	Kız	Türkçe
8296	Gülöz	Kız	Farsça
8297	Teşrife	Kız	Arapça
8298	Meyyal	Kız	Arapça
8299	Ölmez	Erkek-Kız	Türkçe
8300	Biliş	Kız	Türkçe
8301	Neşever	Kız	Arapça
8302	Ziyneti	Kız	Arapça
8303	Kutal	Kız	Türkçe
8304	Hansultan	Kız	Arapça-Türkçe
8305	Neşenur	Kız	Arapça
8306	Süzülay	Kız	Türkçe
8307	Hoşsel	Kız	Farsça
8308	Yalaza	Kız	Türkçe
8309	Gülsim	Kız	Farsça
8310	Sadice	Kız	Arapça
8311	Gürsevil	Kız	Türkçe
8312	Tendü	Erkek-Kız	Farsça-Türkçe
8313	Müferrih	Erkek-Kız	Arapça
8314	Baylan	Erkek-Kız	Türkçe
8315	Aytop	Erkek-Kız	Türkçe
8316	Aybet	Kız	Farsça-Türkçe
8317	Kumral	Kız	Türkçe
8318	Gülbağ	Kız	Farsça
8319	Şemsinisa	Kız	Arapça
8320	Sülünbike	Kız	Türkçe
8321	Elbirle	Kız	Türkçe
8322	Dilhuş	Kız	Farsça
8323	Tenigül	Kız	Farsça-Türkçe
8324	Alsevin	Kız	Türkçe
8325	Naire	Kız	Arapça
8326	Safinur	Kız	Arapça
8327	Ayferim	Kız	Farsça-Türkçe
8328	Gülbün	Kız	Farsça
8329	Zuhal	Kız	Bilinmiyor
8330	Tarım	Erkek-Kız	Türkçe
8331	Hoşnigâr	Kız	Farsça
8332	Dilege	Kız	Türkçe
8333	Ayyalın	Kız	Türkçe
8334	Tanseli	Kız	Arapça-Türkçe
8335	Aykaş	Kız	Türkçe
8336	Aytemiz	Erkek-Kız	Türkçe
8337	Tahsine	Kız	Arapça
8338	Nardane	Kız	Farsça
8339	Rasiye	Kız	Arapça
8340	Özsu	Erkek-Kız	Türkçe
8341	Gülgen	Kız	Türkçe
8342	Pütün	Kız	Türkçe
8343	Payan	Kız	Farsça
8344	Benligül	Kız	Farsça-Türkçe
8345	Nevcivan	Erkek-Kız	Farsça
8346	Avniye	Kız	Arapça
8347	Taşan	Erkek-Kız	Türkçe
8348	Ayımbet	Kız	Türkçe
8349	Şenyüz	Kız	Türkçe
8350	Yepelek	Kız	Türkçe
8351	Sevan	Erkek-Kız	Türkçe
8352	Samiha	Kız	Arapça
8353	Sanay	Erkek-Kız	Türkçe
8354	Şayegân	Kız	Farsça
8355	Zeria	Kız	Arapça
8356	Övün	Erkek-Kız	Türkçe
8357	Tangün	Erkek-Kız	Türkçe
8358	Büklüm	Erkek-Kız	Türkçe
8359	Kardan	Kız	Türkçe
8360	Gülesen	Kız	Türkçe
8361	Ortanca	Kız	Türkçe
8362	Rayiha	Kız	Arapça
8363	Neşide	Kız	Arapça
8364	Yılgül	Kız	Farsça-Türkçe
8365	Saygül	Kız	Farsça-Türkçe
8366	Mihman	Kız	Farsça
8367	Seylâp	Kız	Arapça
8368	Elbirlik	Kız	Türkçe
8369	Aysuda	Kız	Türkçe
8370	Nursevim	Kız	Arapça-Türkçe
8371	Duduhan	Kız	Farsça
8372	Özlü	Erkek-Kız	Türkçe
8373	Aytutkun	Kız	Türkçe
8374	Tezel	Erkek-Kız	Farsça
8375	Yalav	Erkek-Kız	Türkçe
8376	Benek	Kız	Türkçe
8377	Selışık	Erkek-Kız	Arapça-Türkçe
8378	Hamiye	Kız	Arapça
8379	Gülengübin	Kız	Farsça
8380	Özaytan	Kız	Türkçe
8381	Gülziba	Kız	Farsça
8382	Erguvan	Kız	Farsça
8383	Gülgüney	Kız	Farsça-Türkçe
8384	Şerbet	Kız	Arapça
8385	Tanser	Erkek-Kız	Türkçe
8386	Sülün	Kız	Türkçe
8387	Özdeş	Erkek-Kız	Türkçe
8388	Kukus	Kız	Türkçe
8389	Güze	Kız	Türkçe
8390	Ulcay	Erkek-Kız	Türkçe
8391	Şevkinur	Kız	Arapça
8392	Hoşten	Kız	Farsça
8393	Ünsaç	Erkek-Kız	Türkçe
8394	Özaltın	Erkek-Kız	Türkçe
8395	Simten	Kız	Farsça
8396	İpekel	Kız	Türkçe
8397	Kebuter	Kız	Farsça
8398	Dikmen	Erkek-Kız	Türkçe
8399	Özbilek	Erkek-Kız	Türkçe
8400	Kösemen	Erkek-Kız	Türkçe
8401	Gülkadın	Kız	Farsça
8402	Sayıl	Erkek-Kız	Türkçe
8403	Aydinç	Erkek-Kız	Türkçe
8404	Nasip	Erkek-Kız	Arapça
8405	Ürpek	Kız	Türkçe
8406	Nasiha	Kız	Arapça
8407	Rahiye	Kız	Arapça
8408	Cihannur	Erkek-Kız	Farsça
8409	Adar	Erkek-Kız	Türkçe
8410	Şevkidil	Kız	Arapça-Farsça
8411	Sünbüle	Kız	Arapça
8412	Özbaşak	Kız	Türkçe
8413	Şekûre	Kız	Arapça
8414	Mevsim	Kız	Arapça
8415	Remide	Kız	Farsça
8416	Ünseven	Erkek-Kız	Türkçe
8417	Özbilen	Erkek-Kız	Türkçe
8418	Cihanfer	Kız	Farsça
8419	Gülyüz	Kız	Türkçe
8420	Muhlise	Kız	Arapça
8421	Reftar	Kız	Farsça
8422	Şive	Kız	Farsça
8423	Vedia	Kız	Arapça
8424	Teknur	Kız	Arapça-Türkçe
8425	Uğuş	Erkek-Kız	Türkçe
8426	Ay	Erkek-Kız	Türkçe
8427	Nahire	Kız	Arapça
8428	Masume	Kız	Arapça
8429	Siret	Erkek-Kız	Arapça
8430	Müstesna	Kız	Arapça
8431	Ayanfer	Kız	Arapça-Farsça
8432	Dilfeza	Kız	Farsça
8433	Yılgün	Kız	Türkçe
8434	Akkadın	Kız	Türkçe
8435	Sümbülveş	Kız	Farsça
8436	Türknur	Kız	Arapça-Türkçe
8437	Mesadet	Kız	Arapça
8438	Pesen	Kız	Türkçe
8439	Canten	Kız	Farsça
8440	Hayırgül	Kız	Arapça
8441	Hatife	Kız	Arapça
8442	Sümeyre	Kız	Bilinmiyor
8443	Günden	Erkek-Kız	Türkçe
8444	Yaşık	Erkek-Kız	Türkçe
8445	Gülözer	Kız	Farsça
8446	Gülüstü	Kız	Türkçe
8447	İzgül	Kız	Farsça-Türkçe
8448	Ferahnisa	Kız	Arapça
8449	Tüzenur	Kız	Arapça-Türkçe
8450	Sevengün	Kız	Türkçe
8451	Ruhsen	Kız	Arapça-Türkçe
8452	Bermude	Kız	Farsça
8453	Konca	Kız	Farsça
8454	Nevgül	Kız	Farsça
8455	Nergise	Kız	Farsça
8456	Tülcan	Kız	Türkçe
8457	Zatinur	Kız	Arapça
8458	Vehbiye	Kız	Arapça
8459	Müsevver	Kız	Arapça
8460	Ufukay	Erkek-Kız	Arapça
8461	Dilnur	Kız	Farsça
8462	Aysal	Erkek-Kız	Türkçe
8463	Günver	Erkek-Kız	Türkçe
8464	Hüsnühâl	Kız	Arapça
8465	Pıtırca	Kız	Türkçe
8466	Refhan	Erkek-Kız	Arapça
8467	Uçur	Erkek-Kız	Türkçe
8468	Nurgün	Kız	Arapça
8469	Öziş	Kız	Türkçe
8470	Tüzel	Erkek-Kız	Türkçe
8471	Abaca	Kız	Türkçe
8472	Övgün	Kız	Türkçe
8473	Güngören	Erkek-Kız	Türkçe
8474	Saygı	Erkek-Kız	Türkçe
8475	Perver	Kız	Farsça
8476	Türkine	Kız	Farsça
8477	Selvican	Kız	Farsça
8478	Mehtiye	Kız	Arapça
8479	Tamaydın	Erkek-Kız	Arapça-Türkçe
8480	Nevnihal	Kız	Farsça
8481	Piruze	Kız	Farsça
8482	Ürper	Kız	Türkçe
8483	Ayferi	Kız	Farsça-Türkçe
8484	Rıfkıye	Kız	Arapça
8485	Bezek	Kız	Türkçe
8486	Ayver	Kız	Türkçe
8487	Gülşeref	Kız	Farsça
8488	Yayla	Erkek-Kız	Türkçe
8489	Safiyet	Kız	Arapça
8490	Mahrur	Kız	Arapça
8491	Kekik	Kız	Türkçe
8492	Sontaç	Kız	Arapça-Türkçe
8493	Yarpuz	Kız	Türkçe
8494	Aysevil	Kız	Türkçe
8495	Özgüney	Kız	Türkçe
8496	Nazbike	Kız	Arapça
8497	Dudubikem	Kız	Farsça
8498	Özaydın	Erkek-Kız	Türkçe
8499	Servi	Erkek-Kız	Farsça
8500	Sülünay	Kız	Türkçe
8501	Nevcan	Kız	Farsça
8502	Tüze	Erkek-Kız	Türkçe
8503	Karadut	Kız	Farsça-Türkçe
8504	Firkat	Kız	Arapça
8505	Sevginaz	Kız	Farsça-Türkçe
8506	Ünay	Erkek-Kız	Türkçe
8507	Aysev	Erkek-Kız	Türkçe
8508	Fersoy	Erkek-Kız	Farsça-Türkçe
8509	Âtik	Kız	Arapça
8510	Tangör	Erkek-Kız	Türkçe
8511	Ürünay	Kız	Türkçe
8512	Hazine	Kız	Arapça
8513	Mükevven	Kız	Arapça
8514	Müceddet	Kız	Arapça
8515	Hürsel	Erkek-Kız	Arapça
8516	Erten	Erkek-Kız	Türkçe
8517	Kutun	Kız	Türkçe
8518	Biriz	Erkek-Kız	Türkçe
8519	Özbal	Erkek-Kız	Türkçe
8520	Özaltan	Erkek-Kız	Türkçe
8521	Gündal	Erkek-Kız	Türkçe
8522	Müeddep	Kız	Arapça
8523	Sadedil	Kız	Farsça
8524	Dilfigar	Kız	Farsça
8525	Gülbu	Kız	Farsça
8526	Övgül	Kız	Türkçe
8527	Belmen	Kız	Türkçe
8528	Nüvide	Kız	Farsça
8529	Şermin	Kız	Bilinmiyor
8530	Menzure	Kız	Arapça
8531	Özil	Erkek-Kız	Türkçe
8532	Sevgihan	Kız	Türkçe
8533	Yalazay	Erkek-Kız	Türkçe
8534	Pekbal	Kız	Türkçe
8535	Nefis	Erkek-Kız	Arapça
8536	Ayışını	Kız	Türkçe
8537	Nevber	Kız	Farsça
8538	Tüzüntürk	Erkek-Kız	Türkçe
8539	Beyhatun	Kız	Türkçe
8540	Aytek	Erkek-Kız	Türkçe
8541	Dilsafa	Kız	Farsça
8542	Pekkan	Kız	Türkçe
8543	Erdibikem	Kız	Türkçe
8544	Neveser	Kız	Farsça
8545	Nursal	Erkek-Kız	Arapça-Türkçe
8546	Refet	Erkek-Kız	Arapça
8547	Birge	Erkek-Kız	Türkçe
8548	Binay	Erkek-Kız	Türkçe
8549	Ergem	Kız	Türkçe
8550	Peksu	Kız	Türkçe
8551	Ziyafet	Kız	Arapça
8552	Aygöl	Kız	Türkçe
8553	Salise	Kız	Arapça
8554	Nurgök	Kız	Arapça
8555	Nuröz	Erkek-Kız	Arapça-Türkçe
8556	Nevide	Kız	Farsça
8557	Gülümşen	Kız	Türkçe
8558	Tuti	Kız	Farsça
8559	Özenir	Kız	Türkçe
8560	Tümcan	Erkek-Kız	Farsça-Türkçe
8561	Mesrure	Kız	Arapça
8562	İsenkutluğ	Kız	Türkçe
8563	Ayseven	Kız	Türkçe
8564	Mevlide	Kız	Arapça
8565	Ayasun	Kız	Türkçe
8566	Memnune	Kız	Arapça
8567	Seyyide	Kız	Arapça
8568	Talibe	Kız	Arapça
8569	Aysere	Kız	Türkçe
8570	Tanyıldız	Erkek-Kız	Türkçe
8571	Yılşen	Kız	Türkçe
8572	Yurdaser	Kız	Farsça-Türkçe
8573	Özgünel	Kız	Türkçe
8574	Birtane	Kız	Farsça-Türkçe
8575	Gülnuş	Kız	Farsça
8576	Niyet	Kız	Arapça
8577	Huzur	Erkek-Kız	Arapça
8578	Esendal	Erkek-Kız	Türkçe
8579	Dolun	Erkek-Kız	Türkçe
8580	Aycahan	Kız	Türkçe
8581	Kibare	Kız	Arapça
8582	Nevvare	Kız	Arapça
8583	Samahat	Kız	Arapça
8584	Güldermiş	Kız	Farsça
8585	Asalbegim	Kız	Türkçe
8586	Kutgün	Kız	Türkçe
8587	Sözen	Erkek-Kız	Türkçe
8588	Sayran	Kız	Türkçe
8589	Maksure	Kız	Arapça
8590	Ünlü	Erkek-Kız	Türkçe
8591	Aykal	Erkek-Kız	Türkçe
8592	Telvin	Kız	Arapça
8593	Umnise	Kız	Arapça
8594	Neşecan	Kız	Arapça
8595	Özyurt	Erkek-Kız	Türkçe
8596	Selenga	Kız	Bilinmiyor
8597	Pürfer	Kız	Farsça
8598	Heves	Kız	Arapça
8599	Hatunana	Kız	Türkçe
8600	Nurdide	Kız	Arapça
8601	Veliye	Kız	Arapça
8602	Resane	Kız	Farsça
8603	Sevnur	Kız	Arapça-Türkçe
8604	Ruhişen	Kız	Arapça
8605	Selışıl	Kız	Arapça-Türkçe
8606	Berkiye	Kız	Arapça
8607	Tamgül	Kız	Arapça-Türkçe
8608	Ayhatun	Kız	Türkçe
8609	Ünsever	Erkek-Kız	Türkçe
8610	Özenli	Kız	Türkçe
8611	Sekine	Kız	Arapça
8612	Selvet	Kız	Arapça
8613	Besalet	Erkek-Kız	Arapça
8614	Peride	Kız	Farsça
8615	Sim	Kız	Farsça
8616	Günşah	Kız	Farsça-Türkçe
8617	Şenkal	Erkek-Kız	Türkçe
8618	Bilgi	Erkek-Kız	Türkçe
8619	Şermende	Kız	Farsça
8620	Şadiye	Kız	Bilinmiyor
8621	Gülgönül	Kız	Farsça-Türkçe
8622	Özbilge	Erkek-Kız	Türkçe
8623	Erdemay	Kız	Türkçe
8624	Mutia	Kız	Arapça
8625	Vefika	Kız	Arapça
8626	Dilbaz	Kız	Farsça-Türkçe
8627	Huriser	Kız	Arapça-Farsça
8628	Şengeldi	Erkek-Kız	Türkçe
8629	Ünübol	Erkek-Kız	Türkçe
8630	Tevfika	Kız	Arapça
8631	Gürten	Kız	Farsça-Türkçe
8632	Tülen	Kız	Türkçe
8633	Yediveren	Kız	Türkçe
8634	Niyaz	Erkek-Kız	Farsça
8635	Gürsev	Kız	Türkçe
8636	Nursine	Kız	Arapça-Türkçe
8637	Enginay	Erkek-Kız	Türkçe
8638	Sever	Erkek-Kız	Türkçe
8639	Altınsaç	Kız	Türkçe
8640	Atime	Kız	Arapça
8641	Pürşen	Kız	Farsça
8642	Aykönül	Kız	Türkçe
8643	Mansure	Kız	Arapça
8644	Ratibe	Kız	Arapça
8645	Ruhiye	Kız	Arapça
8646	Bengisan	Erkek-Kız	Türkçe
8647	Tüzüner	Erkek-Kız	Türkçe
8648	Mezide	Kız	Arapça
8649	Sanavber	Kız	Arapça
8650	Periru	Kız	Farsça
8651	Özbilir	Erkek-Kız	Türkçe
8652	Günşen	Erkek-Kız	Türkçe
8653	Güldüren	Kız	Türkçe
8654	Gülhatır	Kız	Farsça
8655	Bihine	Kız	Farsça
8656	Filbahar	Kız	Farsça
8657	Ayniye	Kız	Arapça
8658	Hanbiken	Kız	Türkçe
8659	Avunç	Erkek-Kız	Türkçe
8660	Samur	Erkek-Kız	Arapça
8661	Nursaç	Kız	Arapça-Türkçe
8662	Sehavet	Kız	Arapça
8663	Heyecan	Erkek-Kız	Arapça
8664	Aycennet	Kız	Arapça-Türkçe
8665	Sanemnur	Kız	Arapça
8666	Koyaş	Erkek-Kız	Türkçe
8667	Birgen	Kız	Türkçe
8668	Yönal	Erkek-Kız	Türkçe
8669	Sonbahar	Kız	Farsça-Türkçe
8670	Güneşhanım	Kız	Türkçe
8671	Usunbike	Kız	Türkçe
8672	Dilsuz	Kız	Farsça
8673	Tanyu	Erkek-Kız	Türkçe
8674	Mazlume	Kız	Arapça
8675	Kayansel	Erkek-Kız	Arapça-Türkçe
8676	Neveda	Kız	Farsça
8677	Sahavet	Kız	Arapça
8678	Yurdaşen	Erkek-Kız	Türkçe
8679	Saltan	Erkek-Kız	Türkçe
8680	Vefia	Kız	Arapça
8681	Aydolu	Kız	Türkçe
8682	Vechiye	Kız	Arapça
8683	Rebiyye	Kız	Arapça
8684	Meftune	Kız	Arapça
8685	Ayverdi	Erkek-Kız	Türkçe
8686	Şirinbige	Kız	Farsça-Türkçe
8687	Şemime	Kız	Arapça
8688	Güntan	Erkek-Kız	Türkçe
8689	Bilginur	Kız	Arapça-Türkçe
8690	Behnane	Kız	Arapça
8691	Ergun	Erkek	Bilinmiyor
8692	Etik	Kız	Türkçe
8693	İrgün	Kız	Türkçe
8694	Goncater	Kız	Farsça
8695	Vesamet	Erkek-Kız	Arapça
8696	Nevreste	Kız	Farsça
8697	Özbil	Erkek-Kız	Türkçe
8698	Raufe	Kız	Arapça
8699	Aysunar	Erkek-Kız	Türkçe
8700	Tanyüz	Erkek-Kız	Türkçe
8701	Şölen	Erkek-Kız	Arapça
8702	Şetaret	Kız	Arapça
8703	Bedihe	Kız	Arapça
8704	Umar	Erkek-Kız	Türkçe
8705	Ünsev	Erkek-Kız	Türkçe
8706	Sincan	Kız	Türkçe
8707	Şengönül	Kız	Türkçe
8708	Mahten	Kız	Farsça
8709	Cilvekar	Kız	Farsça
8710	Refah	Kız	Arapça
8711	Gümüşhatun	Kız	Türkçe
8712	Tanal	Erkek-Kız	Türkçe
8713	Mahter	Kız	Farsça
8714	Kızkına	Kız	Türkçe
8715	Tüngür	Kız	Türkçe
8716	Dilferah	Kız	Farsça
8717	Sönmezay	Erkek-Kız	Türkçe
8718	Seçik	Kız	Türkçe
8719	Aygönenç	Kız	Türkçe
8720	Erendiz	Erkek-Kız	Türkçe
8721	Sevinay	Kız	Türkçe
8722	Övgünç	Kız	Türkçe
8723	Risalet	Erkek-Kız	Arapça
8724	Sebil	Erkek-Kız	Arapça
8725	Nevres	Erkek-Kız	Farsça
8726	Velide	Kız	Arapça
8727	Perican	Kız	Farsça
8728	Caize	Kız	Arapça
8729	Aysunay	Kız	Türkçe
8730	Ayaba	Kız	Türkçe
8731	Ayyaruk	Erkek-Kız	Türkçe
8732	Duhter	Kız	Farsça
8733	Şenyer	Kız	Türkçe
8734	Rasiha	Kız	Arapça
8735	Selnur	Kız	Arapça
8736	Birsan	Erkek-Kız	Türkçe
8737	Sun	Erkek-Kız	Arapça
8738	Özinan	Erkek-Kız	Türkçe
8739	Kutan	Kız	Türkçe
8740	Saygun	Erkek-Kız	Türkçe
8741	Sania	Kız	Arapça
8742	Minnet	Kız	Arapça
8743	Beder	Kız	Türkçe
8744	Nursenin	Kız	Arapça-Türkçe
8745	Nihayet	Erkek-Kız	Arapça
8746	Dilsitan	Kız	Farsça
8747	Tecer	Erkek-Kız	Türkçe
8748	Sermelek	Kız	Farsça
8749	Aguş	Kız	Farsça
8750	Şengil	Erkek-Kız	Türkçe
8751	Betil	Kız	Bilinmiyor
8752	Sırga	Kız	Türkçe
8753	Dilbu	Kız	Farsça
8754	Tatu	Erkek-Kız	Türkçe
8755	Cansoy	Erkek-Kız	Farsça
8756	Enfes	Kız	Arapça
8757	Nihade	Kız	Farsça
8758	Mahsure	Kız	Arapça
8759	Ayterim	Kız	Türkçe
8760	Rindan	Kız	Farsça
8761	Aytolun	Erkek-Kız	Türkçe
8762	Rüştiye	Kız	Arapça
8763	Selışın	Kız	Arapça-Türkçe
8764	Tecelli	Erkek-Kız	Arapça
8765	Mubahat	Kız	Arapça
8766	Bidayet	Kız	Arapça
8767	Hemta	Kız	Farsça
8768	Beysun	Kız	Türkçe
8769	Ruhsat	Erkek-Kız	Arapça
8770	Nurper	Kız	Arapça-Türkçe
8771	Refihe	Kız	Arapça
8772	Rekine	Kız	Arapça
8773	Meziyet	Kız	Arapça
8774	Mehdiye	Kız	Arapça
8775	Nurdal	Erkek-Kız	Arapça
8776	Kutluay	Kız	Türkçe
8777	Nurtop	Erkek-Kız	Arapça-Türkçe
8778	Sayar	Kız	Türkçe
8779	Pesent	Kız	Farsça
8780	Pullu	Kız	Türkçe
8781	Aybir	Kız	Türkçe
8782	Zihniye	Kız	Arapça
8783	Ulunay	Erkek-Kız	Türkçe
8784	Nevinur	Kız	Arapça
8785	Belik	Kız	Türkçe
8786	Moray	Erkek-Kız	Türkçe
8787	Mimoza	Kız	Arapça
8788	Domurcuk	Kız	Türkçe
8789	Birben	Kız	Türkçe
8790	Aybirgen	Kız	Türkçe
8791	Melekru	Kız	Arapça
8792	Aytirim	Kız	Türkçe
8793	Huceste	Kız	Farsça
8794	Özkut	Erkek-Kız	Türkçe
8795	Tercan	Erkek-Kız	Farsça-Türkçe
8796	Permun	Kız	Farsça
8797	Metine	Kız	Arapça
8798	Yurt	Erkek-Kız	Türkçe
8799	Bilen	Erkek-Kız	Türkçe
8800	Şenyıl	Kız	Türkçe
8801	Vedide	Kız	Arapça
8802	Methiye	Kız	Arapça
8803	Taze	Kız	Farsça
8804	Canperver	Kız	Farsça
8805	Gülmüş	Kız	Türkçe
8806	Erdibike	Kız	Türkçe
8807	Dilhayat	Kız	Farsça
8808	Hulkiye	Kız	Arapça
8809	Sonuç	Erkek-Kız	Türkçe
8810	Mutluay	Erkek-Kız	Türkçe
8811	Tezay	Erkek-Kız	Farsça
8812	Sıylıkız	Kız	Türkçe
8813	Medide	Kız	Arapça
8814	Seven	Erkek-Kız	Türkçe
8815	Ağanbegüm	Kız	Türkçe
8816	Sevgür	Erkek-Kız	Türkçe
8817	Nurkut	Erkek-Kız	Arapça-Türkçe
8818	Durcan	Kız	Farsça-Türkçe
8819	Mihine	Kız	Farsça
8820	Nurbige	Kız	Arapça
8821	Ruhunur	Kız	Farsça
8822	Sernaz	Kız	Farsça
8823	Terim	Erkek-Kız	Türkçe
8824	Kulan	Kız	Türkçe
8825	Soyhan	Erkek-Kız	Türkçe
8826	Şöhret	Kız	Arapça
8827	Nurel	Erkek-Kız	Arapça
8828	Kutsel	Kız	Türkçe
8829	Terken	Kız	Türkçe
8830	Refahet	Kız	Arapça
8831	Uysal	Erkek-Kız	Türkçe
8832	Sevenay	Kız	Türkçe
8833	Yurday	Kız	Türkçe
8834	Sulhiye	Kız	Arapça
8835	Yalazan	Erkek-Kız	Türkçe
8836	Sezgi	Erkek-Kız	Türkçe
8837	Birke	Kız	Türkçe
8838	Yurtsever	Erkek-Kız	Türkçe
8839	Nurver	Erkek-Kız	Arapça-Türkçe
8840	Sevilen	Kız	Türkçe
8841	Tanhatun	Kız	Türkçe
8842	Telek	Erkek-Kız	Türkçe
8843	Sezginay	Erkek-Kız	Türkçe
8844	Alabegim	Kız	Türkçe
8845	Hazin	Kız	Arapça
8846	Yıpar	Erkek-Kız	Türkçe
8847	Aysoy	Erkek-Kız	Türkçe
8848	Serma	Kız	Farsça
8849	Abruy	Kız	Farsça
8850	Vecahet	Kız	Arapça
8851	Tanyel	Erkek-Kız	Türkçe
8852	Âlemşah	Erkek-Kız	Arapça-Farsça
